#0:PFC	1:FBS_max	2:Gene1	3:Gene2	4:FBS_PPI	5:FBS_Metabolic	6:FBS_Signaling	7:FBS_Complex	8:LLR_MEX	9:LLR_PIN	10:LLR_SCL	11:LLR_PHP	12:LLR_MIR	13:LLR_TFB	14:LLR_PEX	15:LLR_GIN	16:LLR_DOM	17:LLR_QMS	18:LLR_HSA	19:LLR_MMU	20:LLR_RNO	21:LLR_CFA	22:LLR_GGA	23:LLR_DRE	24:LLR_CIN	25:LLR_DME	26:LLR_CEL	27:LLR_BTA	28:LLR_SCE	29:LLR_ATH	30:LLR_SPO	31:LLR_BSU	32:LLR_ECO	33:LLR_PFA	34:LLR_OSA	35:Max_category
1.000	18.322	SSC1	EFT2	15.627	15.670	0.782	18.322	2.128	8.913	0.000	2.850	-0.093	1.644	0.381			2.499	4.838	3.398	-0.910		0.285	-0.091		0.104	0.283		11.243	2.383	2.378			1.317	-0.508	Complex
1.000	15.999	BAA09202	TUB2	15.999	12.314	3.918	13.128	3.823	7.196				0.536	1.779			2.665	9.124	4.892	-0.533	1.324	-0.601	1.720		6.066	-0.600	-0.016		3.584					1.582	PPI
0.940	9.666	HSC82	LEU1	9.666	7.347	3.582	8.899	0.712	6.862	-0.668	0.619		2.141				0.000											10.683	-0.929	-0.343	0.099	-0.491		-0.952	PPI
1.000	23.181	ATP1	HSP60	20.904	23.181	1.643	21.904	7.694	5.472	2.105	3.899	0.175	0.611	-0.206			3.430	7.325	6.813	5.815		0.243	3.592		2.277	4.318		10.169	-1.920	0.177	-1.257	-0.033	-0.573		Metabolic
1.000	22.439	BAA09202	TEF2	11.254	10.665	0.389	22.439	-1.005	16.772		4.009	-0.093	0.469	-0.075			2.361	4.287	2.321	-0.899	-0.396	-0.203	0.962		2.671	-0.372	-0.265	16.200	2.939				-0.119	-0.292	Complex
0.998	13.138	ACT1	VMA2	13.138	5.258	1.155	11.740	1.543	8.134	-0.668	3.906		-0.134	-0.109			0.466	1.679	0.681	-0.554	-0.901		-0.605		0.879	-0.366	-0.281	12.482	-0.392	0.141			-0.227	-0.606	PPI
1.000	21.620	BAA21512	EFT2	10.010	10.264	-2.889	21.620	1.447	14.452		4.009	-0.093	-0.142	0.075			1.872	3.235	1.277	-0.678	0.083	-0.203	-0.091		0.483	0.806	0.000	16.200	1.572	-0.201			0.992	-0.399	Complex
1.000	23.694	KAR2	ACT1	12.829	12.495	0.394	23.694	2.620	15.241	0.000	2.331	-0.093	1.723	0.000	0.000		1.872	4.127	2.458	0.228	-0.307	0.187			-0.371	0.649		18.126	-0.224	2.986			-0.089		Complex
1.000	24.078	BMH1	BAA09202	12.615	10.639	3.364	24.078	1.159	16.335		4.009	-0.093	0.469	-0.075			2.273	4.869	2.784	-0.633	0.701	0.080	0.962		2.687	0.368	-0.059	16.200	2.158	0.523			0.621	-0.399	Complex
1.000	19.421	HSC82	TEF1	19.421	18.201	2.318	17.277	4.264	9.614	-0.273	2.607		1.429	-0.109			1.891	7.295	4.192	1.221	0.203	0.270	-0.212		-0.848	2.163	-0.470	12.346	0.205				0.300	2.148	PPI
1.000	14.546	TIF2	HSP60	14.536	10.814	0.596	14.546	2.985	6.208	0.000	2.029	-0.093	1.169	-0.075			2.324	4.422	4.467	1.780		0.525	0.080		1.682	1.992		7.010	2.070	-0.201	-0.674		0.368		Complex
1.000	23.387	BMH1	TUB1	12.292	10.189	-1.418	23.387	1.641	14.480	-0.278	4.009	0.089	1.117	-0.075			2.404	4.415	1.277	1.536	-0.060	0.274	0.791		-0.338	-0.267	-0.059	17.595	1.631	0.523			-0.190	0.095	Complex
1.000	15.190	BMH2	OLA1	8.699	10.752	-0.606	15.190	3.057	7.457	-0.278	2.850	-0.093	-0.301	0.000			2.499	5.549	2.747	1.786	0.469	-0.249	-0.206		0.500	1.273		8.905	0.259	0.242			-0.271		Complex
1.000	20.912	ATP1	TUB1	7.219	10.141	-5.054	20.912	1.616	14.017	0.000	2.029	0.089	0.528	-0.075			2.709	3.485	1.334	1.190	-0.286	0.295	1.943		0.374	0.370	-0.206	15.513	-0.858	0.242			-0.436		Complex
1.000	21.028	RPP0	CDC48	19.698	21.028	1.930	18.364	4.269	5.138	2.105	3.899	0.052	2.141	0.000			3.422	5.461	4.593	3.747	-0.494		1.092		3.171	0.483	0.000	10.407	-0.457	-0.553			0.800		Metabolic
1.000	19.735	ACT1	KRS1	6.428	5.876	-2.968	19.735	1.869	13.480	-0.278	2.850	-0.093	1.065	-0.075		-0.305	1.222	2.053	1.265	0.158	-0.178	-0.009			-0.564	0.048	0.000	17.420	-0.256	0.242			-0.358	0.148	Complex
1.000	17.029	BMH2	ENO1	10.589	10.210	-1.327	17.029	0.946	8.867	0.293	2.850	-0.093	1.288	-0.075			2.952	3.830	2.009	0.693	-0.102	-0.249	1.836		1.933	0.640	-0.206	10.584	0.472	0.242			-0.271	0.095	Complex
1.000	24.899	ENO1	RPS3	15.310	16.019	-1.615	24.899	2.360	15.302	0.000	2.850	0.089	2.155	-0.075			2.218	3.258	1.597	0.757	-0.377	-0.185			-0.131	0.190	0.000	18.384	1.999	2.705	0.825	1.310	0.552	0.832	Complex
1.000	16.516	BAA09202	HSP60	10.763	11.480	0.811	16.516	1.630	9.980		2.331	-0.093	0.469	-0.075			2.273	4.048	2.455	0.426		-0.185	0.962		-0.384	0.549		10.089	1.164	0.523			1.238		Complex
1.000	25.414	ATP1	OLA1	12.663	14.527	-3.790	25.414	4.391	13.848	-0.278	2.850	-0.093	2.401	0.075			2.219	7.066	3.061	0.944	1.521	0.295	0.000		0.386	0.458		18.029	0.266	0.242	0.825	-0.243	-0.439		Complex
1.000	21.825	GLN1	HSP60	8.189	7.535	-2.032	21.825	1.442	15.421	0.000	2.331	-0.093	1.710	-0.075	-0.468		1.557	2.804	2.306	0.622		-0.109	-0.206		-0.369	-0.449		16.704	0.161	0.242	0.039	2.354			Complex
1.000	16.090	BMH1	ATP2	13.857	13.955	1.719	16.090	3.208	8.366	-0.278	2.029	-0.093	0.755	0.000			2.104	5.302	4.674	2.792	-0.252	-0.103			0.111	0.574	0.086	9.304	0.100	0.242			0.414	0.095	Complex
1.000	22.679	ATP1	BMH2	14.089	16.563	-0.269	22.679	3.238	14.488	-0.278	2.029	-0.093	0.246	0.000			3.049	4.979	3.423	2.880	0.575	-0.105	1.943		0.004	0.859	0.000	15.852	-0.766	0.242			0.397		Complex
1.000	24.543	ATP1	ENO1	14.728	15.791	-2.883	24.543	3.233	14.595	0.000	2.850	-0.093	1.220	-0.075			2.811	3.122	2.720	0.311	0.625	-0.105	1.943		1.303	2.479	-0.206	15.542	-0.858	-0.016	0.825	2.028	-0.358		Complex
1.000	33.657	ATP1	ATP2	31.099	33.657	6.564	26.919	11.556	8.675	3.320	2.651	-0.108	3.785	-0.206		1.395	2.589	11.858	7.696	10.379	-0.339	2.937			6.930	9.149	0.000	16.317	-1.221	-0.071	7.999	4.026	-0.090		Metabolic
1.000	19.068	ACT1	TEF1	19.068	16.464	4.727	16.581	3.715	9.302	-0.273	3.906		0.881	-0.109		-0.612	2.257	6.130	1.777	0.874	-0.297	0.368	0.710		0.471	-0.676	-0.281	13.173	0.937				0.421	-0.604	PPI
1.000	22.917	BMH2	HSP60	12.567	13.278	-1.886	22.917	3.857	14.090	-0.278	2.331	-0.093	0.443	-0.075			2.641	4.581	3.897	2.416		-0.109	1.069		-0.615	0.417		15.559	0.143	1.831			-0.583		Complex
1.000	19.693	TIF2	BAA09202	8.224	4.075	-2.137	19.693	0.674	14.447		2.331	-0.093	0.469	-0.075			1.939	4.011	2.046	-0.532	0.251	-0.109	0.080		-0.318	0.586	0.000	14.522	1.468	-0.201			-0.305	-0.399	Complex
1.000	20.923	BAA09202	ENO1	10.418	11.074	-1.727	20.923	0.963	14.017		2.850	-0.093	1.035	-0.075			2.225	4.294	1.435	-0.780	-0.249	-0.303	1.069		0.415	-0.132	0.145	15.041	1.539	-0.201			0.210	-0.227	Complex
1.000	24.238	ENO1	SAH1	15.950	18.862	1.884	24.238	2.222	13.797	0.000	4.009		1.925	-0.075			2.361	3.595	1.258	-0.730	-0.160	0.295	0.962		1.395	1.030	-0.206	18.313	2.182	-0.201			-0.211		Complex
1.000	20.053	BAA09202	OLA1	8.416	7.928	-2.665	20.053	1.356	13.796		2.850	-0.093		-0.075			2.218	3.873	1.492	-0.560	0.188	-0.114	-0.091		0.913	0.184		15.041	0.914	0.242			-0.427		Complex
1.000	19.837	KAR2	BAA09202	9.419	10.590	-0.319	19.837	0.598	14.489		2.331	-0.093	0.469	0.000			2.043	4.147	2.410	-0.718	0.426	-0.303			-0.102	0.137		14.522	-0.443	0.958			0.414		Complex
1.000	22.280	ENO1	TUB1	11.307	10.764	-3.192	22.280	1.628	14.090	-0.278	2.850	-0.093	1.754	-0.075			2.404	3.569	1.466	0.630	0.245	-0.303	1.069		0.184	-0.249	0.474	16.246	2.183	0.242			-0.129	-0.209	Complex
1.000	19.838	BAA09202	TEF4	8.019	7.731	-2.147	19.838	0.897	14.090		2.331	-0.093	0.469	-0.075			2.218	4.124	2.399	-0.595	-0.199				-0.172	0.094	0.145	14.522	1.307	0.242			0.210	0.520	Complex
1.000	17.498	LEU1	TEF4	8.325	9.804	3.732	17.498	2.455	12.179	-0.278	0.275		1.940				0.927											15.575	2.421	-0.201				0.238	Complex
0.999	13.498	BAA21512	PRP43	5.224	2.854	0.249	13.498	0.853	9.364		2.331	-0.093		-0.075			1.118	2.427	0.521	0.479	-0.336	-0.249	-0.091		-0.066	0.158	-0.206	10.089	-0.539	-0.201			0.832	0.095	Complex
1.000	20.455	URA2	EFT1	11.003	10.636	-4.217	20.455	4.367	13.737	-0.278	1.163	-0.093	-0.373	0.381			1.551	1.503	1.114	0.755	0.362	-0.303	0.000		-0.446	0.279	0.145	14.982	4.075	3.352			1.863		Complex
1.000	17.082	BAA21512	OLA1	3.498	3.506	-2.195	17.082	-0.952	13.480		2.850	-0.093		-0.075			1.872	2.226	0.870	-0.759	-0.371	0.173	-0.091		-0.260	0.492		15.041	-0.380	-0.016			-0.439		Complex
1.000	21.227	TIF2	TUB2	10.580	5.319	-2.048	21.227	1.647	14.447	0.000	2.331	-0.093	1.031	-0.075			1.939	4.011	2.046	-0.532	0.251	-0.109	0.080		-0.318	0.586	0.000	16.731	1.468	-0.201			-0.305	-0.399	Complex
1.000	14.591	BAA21512	ENO1	14.591	14.468	1.344	12.763	2.239	6.919		2.607		0.347	-0.109			2.589	3.583	1.082	-0.946	-0.118	-0.266	1.759		1.419	0.488	0.423	7.773	-0.103	3.366			1.031	-0.705	PPI
0.999	14.144	KAR2	TIF2	11.515	13.555	0.364	14.144	2.018	7.408	0.000	1.163	-0.093	1.399	-0.075			2.324	5.633	1.648	0.805	-0.307	0.285			-0.446	0.761		9.273	0.113	-0.201			0.167		Complex
1.000	15.120	ACT1	LEU1	1.874	4.872	2.069	15.120	0.922	12.179	-0.278	1.268		0.683				0.346											15.057	-0.052	-0.201				-0.420	Complex
1.000	19.014	TEF1	TIF1	14.702	15.891	2.363	19.014	4.905	8.513	0.680	2.331	-0.093	0.500	-0.075		0.210	2.043	3.748	2.279	0.392	0.590	0.618	0.080		1.466	0.873	0.474	11.547	3.800				1.930	1.584	Complex
1.000	17.472	LEU1	EFT1	6.026	7.807	1.743	17.472	3.271	12.179	0.000	1.268		-0.173				0.927											14.453	3.644	-0.016				-0.566	Complex
1.000	16.575	LEU1	TEF2	4.655	6.929	1.115	16.575	0.759	12.190	0.000	0.989		1.710				0.927											15.482	1.283					0.196	Complex
1.000	15.493	BAA09202	LEU2	4.638	6.510	-1.037	15.493	1.406	12.170		0.989						0.927											13.180	2.141	0.523					Complex
0.999	13.996	HSP82	LEU2	2.255	3.436	-2.338	13.996	0.078	11.937	0.000	1.298		0.683				0.000											13.258	-1.231	0.958	-0.029	-0.243			Complex
1.000	21.686	GLN1	RPS3	12.481	12.515	-4.878	21.686	1.881	13.992	-0.278	2.029	-0.093	2.674	-0.075			1.557	-0.500	2.319	-0.649	-0.374	-0.303			-0.878	-0.014	0.145	17.046	0.508	1.831	0.825	1.419		-0.593	Complex
1.000	24.276	RPS3	ATP2	13.896	14.539	-3.666	24.276	3.771	14.737	-0.278	2.331	-0.093	1.663	-0.075			2.219	4.824	1.909	1.217	-0.160	0.415			-0.208	1.359	0.145	16.173	1.878	0.242	0.825	2.147	-0.517	2.432	Complex
1.000	23.698	PRP43	EFT2	12.729	14.280	-7.513	23.698	4.576	13.736	0.000	2.331	-0.093	1.589	-0.075		-0.305	1.939	4.750	1.796	0.706	0.362	0.672	-0.091		0.498	1.016	0.145	18.769	1.835	0.242			1.616	-0.399	Complex
1.000	22.886	HSP82	TEF4	10.710	12.194	-5.526	22.886	3.870	14.234	-0.278	1.163	0.089	1.663	-0.075			2.219	4.599	4.705	0.201	-0.166				0.716	2.880	0.283	14.200	0.713	0.958			0.562	1.876	Complex
1.000	15.149	ENO1	TIF1	10.078	11.171	-0.995	15.149	0.734	7.856	-0.278	2.850	0.089	2.182	-0.075			1.790	3.675	1.848	0.300	0.180	-0.249	-0.441		-0.147	0.850	-0.206	10.342	0.614	-0.016	0.825		0.676	0.174	Complex
1.000	15.753	KAR2	EFT1	10.825	10.574	0.974	15.753	2.585	7.933	-0.278	2.331	-0.093	0.852	-0.075			2.499	4.802	4.179	0.409	0.337	1.409			0.585	1.113		9.379	1.173	-0.201			1.074		Complex
1.000	23.130	TEF1	ATP2	13.383	12.591	-3.956	23.130	3.906	14.369	0.000	2.850	-0.093	0.234	-0.075			1.939	4.044	4.214	0.161	-0.169	-0.103			-0.340	2.396	-0.206	16.136	0.858				-0.278	1.478	Complex
0.998	13.258	URA2	ATP2	4.493	3.290	-1.505	13.258	1.573	9.037	0.293	0.788	-0.093	0.618	-0.075			1.118	2.217	0.431	-0.510	0.000	-0.249			-0.599	-0.294	-0.206	10.424	1.134	-0.201			-0.547		Complex
0.998	12.970	BMH1	TEF4	12.970	11.252	3.574	12.061	1.686	7.636	-0.668	1.448		0.689	-0.109			2.288	4.822	5.090	-1.002	-0.373				3.692	0.948	0.173	4.534	0.203	1.012			-0.595	-0.606	PPI
1.000	16.748	SSC1	TEF1	12.945	14.120	0.605	16.748	2.768	7.956	0.680	2.850	-0.093	0.443	-0.075			2.218	3.900	1.599	-0.884		0.426	-0.091		0.267	-0.212		11.626	1.259				1.263	-0.233	Complex
1.000	23.313	BAA21512	TUB2	15.414	15.398	7.762	23.313	0.463	15.830		4.009	-0.093	0.469	-0.075			2.709	4.519	2.064	1.201	-0.080	-0.249	1.664		2.055	0.296	0.224	16.200	1.748	0.242			0.631	0.562	Complex
0.999	13.970	BMH2	LEU2	1.247	1.881	-2.287	13.970	-0.083	12.170	-0.278	0.989		0.246			0.000	0.927											12.570	0.082	0.523					Complex
0.998	13.036	KAR2	TEF2	13.036	10.606	1.823	11.915	0.638	7.149	-0.273	1.503		2.017	0.000			2.003	6.399	1.399	-0.925	-0.436	-0.220			-0.369	0.058		6.759	-0.168				0.987		PPI
1.000	15.313	HSP82	PRP43	10.242	11.496	-1.416	15.313	2.850	7.296	-0.278	2.331	0.089	0.952	-0.075		0.210	1.939	4.187	2.366	2.135	0.467	0.483	0.187		0.834	0.653	0.474	8.134	1.365	0.084		-0.243	0.480	1.136	Complex
1.000	18.368	HSC82	TEF2	18.368	17.141	1.652	17.183	2.813	9.614	-0.668	2.607		2.221	-0.109			1.891	7.295	4.192	1.221	0.203	0.270	-0.212		-0.848	2.163	-0.470	10.657	0.205				0.300	2.148	PPI
1.000	15.750	TIF2	ENO1	10.987	11.223	-0.922	15.750	0.764	7.856	0.293	2.850	0.089	2.182	-0.075			1.790	3.675	1.848	0.300	0.180	-0.249	-0.441		-0.147	0.850	-0.206	11.417	0.614	-0.016	0.825		0.676	0.174	Complex
0.999	14.449	URA2	TEF4	14.449	10.456	1.648	13.632	4.070	7.521	-0.668	0.955		1.330	0.000			1.242	1.475	2.258	0.496	1.163				-0.156	0.045	0.000	9.281	3.506	-0.343			0.949		PPI
1.000	21.995	TEF1	TUB1	11.426	12.481	0.369	21.995	0.033	15.430	0.000	4.009	-0.093	0.286	-0.075			2.404	3.548	1.577	-0.634	0.091	-0.303	0.962		-0.322	-0.182	-0.265	16.215	3.293				-0.119	-0.270	Complex
1.000	22.411	RPS3	TUB1	10.299	7.145	-2.219	22.411	1.969	14.368	-0.278	2.331	0.089	1.806	-0.075			2.202	3.349	2.440	1.450	-0.396	-0.303			-0.487	-0.182	0.145	16.181	1.904	0.523			-0.358	-0.270	Complex
1.000	24.176	BMH2	EFT2	13.494	14.552	-4.618	24.176	2.476	14.530	-0.278	4.009	-0.093	0.958	0.075			2.499	3.683	3.495	-0.589	0.174	0.107	-0.091		-0.044	2.127	0.145	17.453	0.986	-0.201			0.167	-0.619	Complex
0.991	11.618	LEU1	RPS3	6.596	11.618	1.560	3.834	4.003	0.588	-0.218	1.555		4.170				1.521											6.861	4.981	-0.071	0.244	0.577		0.061	Metabolic
0.990	11.464	BAA21512	ALG11	-0.953	-0.152	-2.233	11.464	-1.036	12.058		1.364		-0.142	-0.075			-0.704	-1.309	-0.731	-0.923	-0.169	0.074	-0.091		-0.361	-0.094	-0.206	13.555	-0.102	-0.016					Complex
1.000	15.357	BAA21512	HSP60	10.791	10.475	1.144	15.357	1.612	8.351		2.331	-0.093	0.469	-0.075			2.761	3.524	1.431	2.127		-0.109	1.836		0.037	0.546		8.242	0.018	0.523			1.226		Complex
1.000	17.876	LEU1	SAH1	6.788	10.012	1.961	17.876	1.608	12.179	0.680	0.989		1.492				0.927											16.471	2.140	-0.201					Complex
1.000	20.893	BAA09202	EFT1	9.373	10.459	-1.749	20.893	-0.544	14.452		4.009	-0.093	0.469	0.381			2.218	4.710	1.866	-0.943	-0.282	-0.185	-0.091		0.101	-0.161	0.000	16.200	1.981	-0.201			-0.129	-0.508	Complex
1.000	14.976	LEU1	KAP123	3.214	4.637	0.635	14.976	1.435	12.179	0.000	0.141		1.220															14.673	0.668	-0.201					Complex
1.000	17.240	HSC82	EFT1	17.240	14.476	-1.370	14.750	3.642	9.061	-0.668	2.607		0.707	0.000			1.891	6.960	1.992	-0.448	-0.387	0.844	-0.212		1.088	2.944	0.423	10.206	1.469	-0.343			2.322	-0.673	PPI
1.000	17.461	TIF2	OLA1	15.719	11.687	-3.035	17.461	4.298	7.575	0.000	2.331	0.089	1.073	0.075		-0.305	2.324	3.250	2.771	0.654	0.604	-0.303	0.080		0.391	0.705		13.030	1.870	-0.201	0.180		1.203		Complex
0.999	13.622	BAA09202	DPB4	3.240	3.709	-0.787	13.622	1.202	12.065		0.275		0.469	-0.075			-0.314	0.982			0.486						-0.206	12.465		-0.201					Complex
1.000	20.254	SAH1	KAP123	8.214	11.179	-1.997	20.254	5.058	12.017	0.000	1.163		1.617	-0.075			0.473	3.244	1.169	1.212	-0.209		0.080				0.000	18.792	0.393	0.242					Complex
0.979	10.740	KAR2	GLN1	3.067	3.771	-3.114	10.740	-1.023	8.844	0.000	0.788	-0.093	1.073	-0.075			1.226	-0.366	2.116	-0.246	-0.266	0.413			-0.343	-0.319		9.584	-0.182	-0.016					Complex
0.998	13.114	UFE1	TEF2	0.970	2.683	-2.293	13.114	0.290	12.190	0.000	0.672		-0.038										0.187					13.098							Complex
1.000	17.575	BMH1	EFT1	13.083	14.590	-3.479	17.575	2.878	8.251	-0.278	4.009	-0.093	0.234	0.075			2.499	3.683	3.495	-0.589	0.174	0.107	-0.091		-0.044	2.127	0.145	10.710	0.986	-0.201			0.167	-0.619	Complex
1.000	23.921	SSC1	KRS1	14.752	15.506	-6.214	23.921	3.739	13.008	0.000	4.009	-0.093	0.683	0.075			2.499	3.795	2.301	0.338		-0.109			-0.268	0.424		18.838	2.579	0.523	0.825	0.858	1.030	-0.200	Complex
1.000	20.434	KAR2	TEF4	10.866	11.883	-1.137	20.434	1.910	13.867	-0.278	1.364	0.089	1.233	-0.075			2.324	4.647	2.941	0.347	0.207				0.761	0.540		14.836	0.755	0.523			0.248		Complex
1.000	14.890	SSC1	VMA2	12.053	10.379	2.602	14.890	3.127	6.997	0.293	2.850	-0.093	0.752	-0.075			1.038	-0.177	2.866	-0.694			-0.720		1.387	0.686		11.830	-0.892	0.242			0.622	1.226	Complex
0.999	14.329	HSP82	BAA21512	13.472	9.549	2.026	14.329	0.657	8.061		2.850	-0.093	0.808	-0.075			2.121	4.600	2.019	0.333	-0.396	0.187	0.962		-0.624	-0.358	-0.059	7.813	1.272	0.523			-0.277	-0.399	Complex
1.000	16.131	LEU1	TIF1	3.259	5.231	0.986	16.131	1.652	12.514	0.000	0.989		0.420			0.210	0.346											14.740	1.254	-0.201	0.113			0.196	Complex
1.000	15.095	BMH1	TEF2	15.095	12.328	1.795	14.380	1.106	7.515	-0.668	2.607		2.214	-0.109			2.430	4.571	5.336	-0.319	-0.373	-0.386	0.608		1.660	-0.693	-0.016	10.094	-0.176				-0.564	-0.606	PPI
1.000	19.851	ACT1	TEF4	8.778	4.796	-2.292	19.851	1.290	13.649	-0.278	2.331	-0.093	1.155	-0.075			1.872	3.094	0.819	0.125	0.086				0.174	0.483	0.474	16.356	0.680	0.242			0.150	0.520	Complex
0.998	13.310	BAA21512	LEU2	2.074	4.119	-0.445	13.310	-0.195	12.170		0.989						0.346											13.180	-0.007	0.242					Complex
1.000	18.379	URA2	TEF2	7.673	8.397	0.997	18.379	1.555	13.471	-0.278	1.134	-0.093	1.389	-0.075			1.276	2.019	-0.003	-0.837	-0.290	-0.303	0.080		-0.608	0.142	-0.206	15.086	1.557				1.195		Complex
1.000	23.538	KAR2	SSC1	14.344	17.973	1.666	23.538	2.141	15.863	0.293	1.163	0.089	1.644	-0.075	-0.289	0.210	2.499	4.247	3.616	0.159		0.588			0.070	-0.002		15.277	2.936	2.447					Complex
1.000	19.382	KAR2	PRP43	8.871	10.058	-4.703	19.382	2.280	13.409	-0.278	1.163	0.089	0.855	-0.075			1.939	4.892	1.526	2.134	0.612	0.607			0.478	0.679		14.080	-0.801	0.084			-0.427		Complex
1.000	19.246	TEF1	RPS3	16.443	14.904	0.559	19.246	4.819	7.739	0.680	2.850	-0.093	0.958	0.075			2.218	4.801	2.086	-0.237	0.513	0.080			-0.032	1.170	0.000	14.062	2.556				1.589	2.663	Complex
1.000	17.276	HSC82	TEF4	17.276	15.265	-3.310	15.659	4.732	8.075	-0.668	0.974		2.382	-0.109			1.891	3.911	3.614	-0.441	0.171				1.093	3.904	0.173	8.526	1.017	1.012			1.211	1.664	PPI
1.000	15.969	SNU23	RPP0	4.130	5.580	-2.447	15.969	2.035	12.058	0.000	1.163		0.429	-0.075			0.359	-0.012	0.025	1.296	-0.081	0.120	0.000		0.275			12.967	-0.633	-0.201			1.037	0.520	Complex
0.994	12.071	TEF1	UFE1	0.438	3.063	-2.677	12.071	-0.235	12.190	0.000	0.672		-0.556										0.187					12.053							Complex
1.000	18.347	HSC82	RPP0	15.613	17.248	1.948	18.347	2.797	8.657	-0.278	2.331		2.415	-0.075			2.501	6.811	4.515	1.313	-0.233	1.508	0.962		0.261	0.606	0.000	11.276	0.158	-0.201			1.388	1.713	Complex
1.000	23.334	ENO1	TEF4	13.871	15.867	-1.938	23.334	3.694	14.368	-0.278	1.163	0.089	2.155	-0.075			2.218	3.526	2.678	-0.534	-0.080				0.836	2.676	0.000	15.621	2.351	0.242			1.317	0.910	Complex
0.984	11.026	HSP82	ARO8	1.363	0.707	-2.647	11.026	-1.174	11.939	0.000	0.601		0.440	-0.075			-0.704	-1.284	-0.733	-0.486	-0.739	-0.185					-0.206	12.629		0.242	-0.317	-0.243			Complex
1.000	19.152	SPE3	ATP2	9.218	9.830	-7.071	19.152	3.622	12.026	-0.278	1.163	0.089	0.618	0.075			1.838	3.278	1.285	1.177		1.826			0.211	-0.303	-0.206	16.143	0.082	0.258	0.000	0.618	-0.157	0.284	Complex
0.999	13.801	TIF2	LEU2	2.195	0.766	-0.222	13.801	0.607	11.959	0.000	0.989		0.246				0.000											14.009	-0.219	-0.016	-0.674				Complex
0.871	8.822	PUT2	SSC1	7.476	8.822	-0.765	2.318	2.856	-0.455	3.320	1.360	-0.211	0.493	-0.206			1.665	-1.359	0.623			0.255	1.254		1.345	1.764		5.791		0.599	-0.955				Metabolic
1.000	16.246	BMH2	MSS4	5.301	2.623	1.579	16.246	2.091	13.469	0.680	0.360	-0.093	-0.373	0.000			0.112	1.552	-0.174	0.817	0.264		-0.091		-0.467		-0.206	14.917	-0.784	-0.201			0.150	-0.619	Complex
0.986	11.188	BAA21512	DPB4	1.416	0.970	-2.269	11.188	-0.648	12.065		0.693		-0.142	-0.075			-0.704	-1.368			-0.199						-0.206	12.883		-0.201					Complex
1.000	25.051	SAH1	TIF1	13.733	14.866	-2.075	25.051	4.438	14.864	0.000	2.331		1.169	-0.075			2.324	4.995	2.391	0.733	0.195	1.448	-0.091		-0.263	1.719	0.000	18.790	2.821	0.242			-0.284		Complex
1.000	19.350	BMH2	PRP43	8.521	10.215	-1.241	19.350	1.511	13.796	-0.278	2.331	0.089	-0.038	0.000			1.939	3.202	1.850	0.986	0.670	0.356	0.187		0.526	0.426	0.474	13.637	-0.841	0.084			-0.129	-0.233	Complex
1.000	23.313	BAA09202	BAA21512	15.414	15.398	7.762	23.313	0.463	15.830		4.009	-0.093	0.469	-0.075			2.709	4.519	2.064	1.201	-0.080	-0.249	1.664		2.055	0.296	0.224	16.200	1.748	0.242			0.631	0.562	Complex
1.000	22.817	ATP1	TEF4	11.865	13.956	-4.333	22.817	4.551	14.367	0.000	1.163	-0.093	0.683	-0.075			2.219	4.393	3.586	-0.598	-0.080				0.053	3.634	-0.206	15.909	0.133	-0.201			-0.298		Complex
1.000	20.206	KRS1	TUB1	9.079	9.169	-5.514	20.206	2.202	12.538	-0.278	2.850	0.089	0.528	0.075			2.202	1.038	0.846	1.731	-0.377	-0.249			-0.334	0.005	-0.206	16.440	0.680	0.958			-0.305	-0.227	Complex
1.000	17.739	ACT1	TEF2	17.739	14.375	4.645	16.635	1.894	9.302	-0.273	3.906		2.186	-0.109	-0.813	-0.612	2.257	6.130	1.777	0.874	-0.297	0.368	0.710		0.471	-0.676	-0.281	12.584	0.937				0.421	-0.604	PPI
1.000	14.617	CDC48	ATP2	10.384	13.343	-2.610	14.617	2.296	6.602	0.680	2.029	-0.093	0.958	-0.075			2.219	2.848	3.291	1.008	-0.051				0.595	0.382	-0.206	10.695	0.187	-0.201			0.414		Complex
1.000	20.059	RPP0	TIF1	15.907	19.460	-1.959	20.059	5.192	7.517	0.680	2.331		1.940	0.075			2.324	4.748	3.622	1.590	-0.322	0.217	0.080		0.285	0.685	-0.206	14.912	1.974	0.242			2.590	1.873	Complex
1.000	25.165	SAH1	RPS3	12.533	13.958	-4.138	25.165	4.556	13.797	0.000	2.850		1.389	0.075			2.499	4.989	2.635	1.328	0.130	-0.185			0.734	1.102	-0.206	20.665	1.990	-0.201			-0.288		Complex
1.000	15.518	BMH2	TEF1	15.518	11.030	2.971	13.263	0.454	9.429	-0.668	2.607		1.376	-0.109			2.430	4.571	5.336	-0.319	-0.373	-0.386	0.608		1.660	-0.693	-0.016	10.122	-0.176				-0.564	-0.606	PPI
1.000	18.448	BMH1	EFT2	14.018	15.551	-3.303	18.448	2.697	8.251	-0.278	4.009	-0.093	1.288	0.075			2.499	3.683	3.495	-0.589	0.174	0.107	-0.091		-0.044	2.127	0.145	11.881	0.986	-0.201			0.167	-0.619	Complex
1.000	24.723	HSP60	RPS3	14.829	15.042	1.445	24.723	3.823	14.429	0.000	2.850	0.089	0.958	0.075			2.499	4.918	3.252	1.714		-0.185			-0.749	-0.181		15.951	4.374	0.242	-0.606	0.858	1.252		Complex
